publisher_name,keyword,match_type,campaign,keyword_group,category,search_engine_bid,clicks,click_charges,impressions,avg_pos,revenue,booking,cpc_avg,conversion_rate,cpa,ctr,roas,sale_probability,ctr_calc,cpc_calc,cvr_calc,cpa_calc,roas_calc
Overture - Global,air france reservation,Advanced,Unassigned,Unassigned,airfrance,0.45,302,176.77499784999998,22484,1.31119017968333,5888.8,6,0.585347675,0.019867549668874173,29.462499641666664,0.013431773705746308,33.312403177042384,0.0002668564312399929,0.013431773705746308,0.585347675,0.019867549668874173,29.462499641666664,33.312403177042384
Overture - Global,air france usa,Advanced,Unassigned,Unassigned,airfrance,7.5,116,41.9499993,4815,1.98940809968847,1394.85,1,0.361637925,0.008620689655172414,41.9499993,0.024091381100726894,33.25029852861046,0.00020768431983385254,0.024091381100726894,0.361637925,0.008620689655172414,41.9499993,33.25029852861046
Google - US,italy airline,Broad,Geo Targeted San Francisco,San Francisco to Italy Sale,uncategorized,6.25,16,25.75,163,1.57055214723926,850.0,1,1.609375,0.0625,25.75,0.09815950920245399,33.00970873786408,0.006134969325153374,0.09815950920245399,1.609375,0.0625,25.75,33.00970873786408
Yahoo - US,international air fare,Advanced,Geo Targeted New York,International New York,uncategorized,6.25,10,25.7875,830,3.43821686746988,816.0,1,2.5787500000000003,0.1,25.7875,0.012048192771084338,31.643238002908383,0.0012048192771084338,0.012048192771084338,2.5787500000000003,0.1,25.7875,31.643238002908383
Yahoo - US,airfrance,Advanced,Air France Branded,Air France Website,uncategorized,7.5,23893,17939.3497265625,162070,1.60109218239033,567463.4,421,0.7508203125,0.017620223496421547,42.61128201083729,0.14742395261306843,31.63232829781819,0.002597642993768125,0.14742395261306843,0.7508203125,0.017620223496421547,42.61128201083729,31.63232829781819
MSN - US,airfrance com,Broad,Air France Brand & French Destinations,Air France Website,uncategorized,0.0,1498,951.312483625,5490,1.14975045537341,30053.45,24,0.6350550625,0.01602136181575434,39.638020151041665,0.27285974499089255,31.59156482997109,0.004371584699453553,0.27285974499089255,0.6350550625,0.01602136181575434,39.638020151041665,31.59156482997109
Overture - Global,air france us,Advanced,Unassigned,Unassigned,airfrance,7.5,87,38.6874993,2505,1.18566866267465,1202.75,1,0.44468389999999997,0.011494252873563218,38.6874993,0.03473053892215569,31.08885355120381,0.00039920159680638726,0.03473053892215569,0.44468389999999997,0.011494252873563218,38.6874993,31.08885355120381
Yahoo - US,france flight,Standard,Paris & France Terms,France,uncategorized,6.25,107,136.299999925,3137,1.0,4148.0,1,1.273831775,0.009345794392523364,136.299999925,0.03410902135798534,30.432868688792844,0.000318775900541919,0.03410902135798534,1.273831775,0.009345794392523364,136.299999925,30.432868688792844
Overture - US,air france,Standard,Unassigned,Unassigned,airfrance,7.5,2235,1441.3249873124998,38432,1.37399302664446,43020.2,38,0.6448881375,0.017002237136465325,37.92960492927631,0.05815466278101582,29.847675145225665,0.0009887593671940049,0.05815466278101582,0.6448881375,0.017002237136465325,37.92960492927631,29.847675145225665
Google - US,air france airlines,Broad,Air France Branded,Air France Brand,uncategorized,18.75,2454,1050.787493175,11128,1.17787742631201,31200.1,28,0.4281937625,0.011409942950285249,37.52812475625,0.22052480230050323,29.692112061333678,0.0025161754133716753,0.22052480230050323,0.4281937625,0.011409942950285249,37.52812475625,29.692112061333678
Overture - US,airfare paris france,Standard,Unassigned,Unassigned,paris,0.7,19,19.537499787500003,200,2.171,569.5,1,1.0282894625,0.05263157894736842,19.537499787500003,0.095,29.149072613905457,0.005,0.095,1.0282894625,0.05263157894736842,19.537499787500003,29.149072613905457
Google - US,rome cheap flights,Broad,Google_Yearlong 2006,Google|Rome,uncategorized,6.25,37,53.499999687499994,1595,1.61868338557994,1552.95,1,1.4459459375,0.02702702702702703,53.499999687499994,0.023197492163009405,29.027102973289157,0.0006269592476489029,0.023197492163009405,1.4459459375,0.02702702702702703,53.499999687499994,29.027102973289157
Google - Global,air france,Broad,Air France Global Campaign,Air France,airfrance,1.25,2478,1238.349989625,52074,1.5778469101663,35628.6,15,0.4997376875,0.006053268765133172,82.556665975,0.04758612743403618,28.771026203011584,0.00028805161885009795,0.04758612743403618,0.4997376875,0.006053268765133172,82.556665975,28.771026203011584
Overture - US,airfrance usa,Standard,Unassigned,Unassigned,airfrance,7.5,44,21.437499600000002,1023,1.88054740957967,616.25,1,0.48721590000000004,0.022727272727272728,21.437499600000002,0.043010752688172046,28.746356221506353,0.0009775171065493646,0.043010752688172046,0.48721590000000004,0.022727272727272728,21.437499600000002,28.746356221506353
Google - US,paris flights,Broad,Geo Targeted Los Angeles,Los Angeles to Paris Sale,uncategorized,6.25,22,59.5999998,649,2.46265023112481,1700.0,1,2.7090909,0.045454545454545456,59.5999998,0.03389830508474576,28.523490028602318,0.0015408320493066256,0.03389830508474576,2.7090909,0.045454545454545456,59.5999998,28.523490028602318
MSN - US,air france airlines,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,0.0,312,216.2499963,1587,1.62785759294266,6131.05,8,0.6931089625,0.02564102564102564,27.0312495375,0.19659735349716445,28.35167678567031,0.005040957781978575,0.19659735349716445,0.6931089625,0.02564102564102564,27.0312495375,28.35167678567031
Overture - Global,air france ticket,Advanced,Unassigned,Unassigned,airfrance,0.5,111,52.4749988625,14856,2.00041060850835,1455.2,2,0.4727477375,0.018018018018018018,26.23749943125,0.00747172859450727,27.731301220473657,0.00013462574044157243,0.00747172859450727,0.4727477375,0.018018018018018018,26.23749943125,27.731301220473657
Google - Global,airfrance,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,5.0,2908,1884.28749075,13075,1.02456596558317,50472.15,45,0.6479668125,0.015474552957359009,41.87305535,0.22240917782026767,26.78580113054333,0.003441682600382409,0.22240917782026767,0.6479668125,0.015474552957359009,41.87305535,26.78580113054333
MSN - Global,airfrance com,Broad,Air France Brand & French Destinations,Air France Website,uncategorized,0.0,1514,629.449985225,4976,1.01708199356913,16670.2,19,0.4157529625,0.012549537648612946,33.128946590789475,0.3042604501607717,26.48375628135277,0.0038183279742765273,0.3042604501607717,0.4157529625,0.012549537648612946,33.128946590789475,26.48375628135277
MSN - Global,paris airfare,Broad,Air France Brand & French Destinations,Paris,uncategorized,0.0,59,128.3874994375,1759,2.04320636725412,3311.6,2,2.1760593125,0.03389830508474576,64.19374971875,0.033541785105173395,25.7937884491014,0.0011370096645821489,0.033541785105173395,2.1760593125,0.03389830508474576,64.19374971875,25.7937884491014
Yahoo - US,airfrance,Advanced,Air France Branded,Air France Brand,uncategorized,6.25,4353,3623.2124763750003,23872,1.44463681300268,92751.15,69,0.832348375,0.015851137146795313,52.51032574456522,0.1823475201072386,25.599147332589475,0.002890415549597855,0.1823475201072386,0.832348375,0.015851137146795313,52.51032574456522,25.599147332589475
Overture - US,amman,Standard,Unassigned,Unassigned,regional,11.25,150,96.72499875,4028,1.46827209533267,2425.9,1,0.644833325,0.006666666666666667,96.72499875,0.03723932472691162,25.080382851904666,0.00024826216484607745,0.03723932472691162,0.644833325,0.006666666666666667,96.72499875,25.080382851904666
Overture - US,air ticket europe,Standard,Unassigned,Unassigned,airgeneral,1.2625,112,82.0374996,3236,3.23127317676143,2052.75,3,0.732477675,0.026785714285714284,27.3458332,0.034610630407911,25.022093676779978,0.0009270704573547589,0.034610630407911,0.732477675,0.026785714285714284,27.3458332,25.022093676779978
Overture - US,air france flight,Standard,Unassigned,Unassigned,airfrance,0.3375,98,48.3875,7805,1.47382447149263,1201.9,2,0.49375,0.02040816326530612,24.19375,0.012556053811659192,24.839059674502714,0.00025624599615631005,0.012556053811659192,0.49375,0.02040816326530612,24.19375,24.839059674502714
Overture - Global,bordeaux flight,Advanced,Unassigned,Unassigned,bordeaux,8.75,60,41.262499500000004,2547,1.03297997644287,1002.15,1,0.6877083250000001,0.016666666666666666,41.262499500000004,0.023557126030624265,24.287185995603583,0.00039261876717707107,0.023557126030624265,0.6877083250000001,0.016666666666666666,41.262499500000004,24.287185995603583
Google - US,paris plane ticket,Broad,Geo Targeted New York,New York to Paris Sale,uncategorized,6.25,6,16.112499975,27,1.62962962962963,391.0,1,2.6854166624999998,0.16666666666666666,16.112499975,0.2222222222222222,24.26687358303627,0.037037037037037035,0.2222222222222222,2.6854166624999998,0.16666666666666666,16.112499975,24.26687358303627
Google - US,air france to nice,Broad,French Destinations,Nice Branded,uncategorized,10.0,59,102.3999995375,234,1.07615384615385,2470.1,3,1.7355932125,0.05084745762711865,34.13333317916666,0.25213675213675213,24.12207042144978,0.012820512820512822,0.25213675213675213,1.7355932125,0.05084745762711865,34.13333317916666,24.12207042144978
MSN - Global,air france airlines,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,0.0,465,292.68749587499997,2153,1.0559219693451,7043.95,2,0.629435475,0.004301075268817204,146.34374793749998,0.21597770552717138,24.066453467517817,0.0009289363678588017,0.21597770552717138,0.629435475,0.004301075268817204,146.34374793749998,24.066453467517817
Overture - Global,air ticket to paris,Advanced,Unassigned,Unassigned,paris,0.7,37,22.174999562500002,765,2.08104575163399,522.75,1,0.5993243125000001,0.02702702702702703,22.174999562500002,0.048366013071895426,23.57384488448961,0.0013071895424836603,0.048366013071895426,0.5993243125000001,0.02702702702702703,22.174999562500002,23.57384488448961
Overture - Global,flight to marseille,Advanced,Unassigned,Unassigned,marseille,8.75,231,162.06249963750003,11620,1.16609294320138,3791.85,3,0.7015692625000001,0.012987012987012988,54.02083321250001,0.019879518072289156,23.39745473802747,0.0002581755593803787,0.019879518072289156,0.7015692625000001,0.012987012987012988,54.02083321250001,23.39745473802747
Google - US,airfrance fr,Broad,Air France Branded,Air France Website,uncategorized,10.0,41,9.037499825,486,1.0,210.8,1,0.220426825,0.024390243902439025,9.037499825,0.08436213991769548,23.325035029807044,0.00205761316872428,0.08436213991769548,0.220426825,0.024390243902439025,9.037499825,23.325035029807044
Overture - Global,air france flight,Advanced,Unassigned,Unassigned,airfrance,0.3375,251,149.0624995,15470,1.77106011635423,3410.2,5,0.5938745,0.0199203187250996,29.8124999,0.016224951519069167,22.87765206835271,0.0003232062055591468,0.016224951519069167,0.5938745,0.0199203187250996,29.8124999,22.87765206835271
MSN - Global,airfrance,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,0.0,1158,569.5874865,8389,1.05013708427703,12942.1,15,0.49187174999999994,0.012953367875647668,37.9724991,0.13803790678269162,22.72188260231381,0.001788055787340565,0.13803790678269162,0.49187174999999994,0.012953367875647668,37.9724991,22.72188260231381
Overture - Global,air france,Advanced,Unassigned,Unassigned,airfrance,0.675,15320,10306.837357499999,441707,1.75661150943952,232938.25,200,0.6727700624999999,0.013054830287206266,51.53418678749999,0.03468362511800809,22.600361480478522,0.00045278883966068004,0.03468362511800809,0.6727700624999999,0.013054830287206266,51.53418678749999,22.600361480478522
Google - Global,airfrance com,Broad,Air France Brand & French Destinations,Air France Website,uncategorized,5.0,899,564.862489375,4656,1.1191795532646,12584.25,17,0.628323125,0.018909899888765295,33.22720525735294,0.19308419243986255,22.27843101057041,0.0036512027491408935,0.19308419243986255,0.628323125,0.018909899888765295,33.22720525735294,22.27843101057041
Google - Global,trip to paris france,Broad,Air France Brand & French Destinations,Paris,uncategorized,5.0,29,83.92499986250002,185,1.30648648648649,1866.6,2,2.8939655125000003,0.06896551724137931,41.96249993125001,0.15675675675675677,22.241286899710175,0.010810810810810811,0.15675675675675677,2.8939655125000003,0.06896551724137931,41.96249993125001,22.241286899710175
Overture - Global,flight nice paris,Advanced,Unassigned,Unassigned,paris,8.75,17,7.162499925,595,1.37865546218487,154.7,1,0.421323525,0.058823529411764705,7.162499925,0.02857142857142857,21.598604065604928,0.001680672268907563,0.02857142857142857,0.421323525,0.058823529411764705,7.162499925,21.598604065604928
Overture - Global,cheap flight to france,Advanced,Unassigned,Unassigned,flight,0.8875,149,127.89999825,18777,1.47392022154764,2754.0,1,0.85838925,0.006711409395973154,127.89999825,0.007935239921180167,21.53244751901316,5.3256643766309845e-05,0.007935239921180167,0.85838925,0.006711409395973154,127.89999825,21.53244751901316
Google - US,air france site,Broad,Air France Branded,Air France Website,uncategorized,0.4375,110,40.337499125,718,1.15611420612813,855.1,2,0.3667045375,0.01818181818181818,20.1687495625,0.1532033426183844,21.19863696433362,0.0027855153203342614,0.1532033426183844,0.3667045375,0.01818181818181818,20.1687495625,21.19863696433362
MSN - Global,air france,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,0.0,5848,4630.4874822,43722,1.13611911623439,97222.15,80,0.791807025,0.013679890560875513,57.8810935275,0.13375417409999543,20.99609390452527,0.0018297424637482274,0.13375417409999543,0.791807025,0.013679890560875513,57.8810935275,20.99609390452527
MSN - US,paris airfare,Broad,Air France Brand & French Destinations,Paris,uncategorized,0.0,15,30.7125,372,3.44309139784946,629.0,1,2.0475,0.06666666666666667,30.7125,0.04032258064516129,20.48026048026048,0.0026881720430107525,0.04032258064516129,2.0475,0.06666666666666667,30.7125,20.48026048026048
Google - US,book air france,Broad,Air France Branded,Air France Brand,uncategorized,0.525,25,38.15,379,1.43393139841689,780.3,1,1.526,0.04,38.15,0.06596306068601583,20.453473132372213,0.002638522427440633,0.06596306068601583,1.526,0.04,38.15,20.453473132372213
Overture - Global,discount airfare to france,Advanced,Unassigned,Unassigned,airfare,0.4875,12,6.98749995,572,2.48723776223776,142.8,1,0.5822916625,0.08333333333333333,6.98749995,0.02097902097902098,20.436493885055413,0.0017482517482517483,0.02097902097902098,0.5822916625,0.08333333333333333,6.98749995,20.436493885055413
Google - US,paris flights,Broad,Geo Targeted Boston,Boston to Paris Sale,uncategorized,6.25,32,67.7875,2184,2.31354853479853,1333.65,1,2.118359375,0.03125,67.7875,0.014652014652014652,19.673981191222573,0.0004578754578754579,0.014652014652014652,2.118359375,0.03125,67.7875,19.673981191222573
Overture - Global,cannes flight,Standard,Unassigned,Unassigned,cannes,0.6125,26,15.174999775,235,1.68893617021277,298.35,1,0.5836538375,0.038461538461538464,15.174999775,0.11063829787234042,19.6606263211625,0.00425531914893617,0.11063829787234042,0.5836538375,0.038461538461538464,15.174999775,19.6606263211625
Google - US,paris airfare,Broad,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,6.25,32,66.875,293,1.50092150170648,1286.9,1,2.08984375,0.03125,66.875,0.10921501706484642,19.24336448598131,0.0034129692832764505,0.10921501706484642,2.08984375,0.03125,66.875,19.24336448598131
MSN - US,airfrance,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,0.0,1462,1512.387482775,11628,1.19348297213622,27267.15,25,1.0344647625,0.01709986320109439,60.495499311,0.12573099415204678,18.02920898946409,0.002149982800137599,0.12573099415204678,1.0344647625,0.01709986320109439,60.495499311,18.02920898946409
Google - Global,[air france],Exact,Air France Brand & French Destinations,Air France Brand,uncategorized,5.0,14713,15329.73732705,44023,1.02353769620426,264650.9,231,1.04191785,0.015700401005913137,66.3624992512987,0.3342116620857279,17.263890068945397,0.005247257115598663,0.3342116620857279,1.04191785,0.015700401005913137,66.3624992512987,17.263890068945397
Overture - Global,air france airline,Advanced,Unassigned,Unassigned,airfrance,0.525,1553,943.0999968375,52774,1.92088338954788,16010.6,17,0.6072762375,0.010946555054732776,55.476470402205884,0.02942736953803009,16.976566698853134,0.0003221283207640126,0.02942736953803009,0.6072762375,0.010946555054732776,55.476470402205884,16.976566698853134
Overture - US,airfrance,Standard,Unassigned,Unassigned,airfrance,7.5,5637,4409.1874848375,184486,1.80738592630335,74759.2,72,0.7821868875,0.012772751463544438,61.2387150671875,0.030555164077490975,16.955323459727012,0.0003902735166896133,0.030555164077490975,0.7821868875,0.012772751463544438,61.2387150671875,16.955323459727012
